channel_key,device_name,logical_name,online_channel_num,center_frequency,record_count,time_start,time_end,power_mean,power_median,power_min,power_max,power_std,power_range,power_last,power_drift_status,low_power_status,power_status,drift_risk_score,low_power_risk_score,power_risk_score,recommended_check
47|/TO_EAST_OCM|11|193500,47,/TO_EAST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.2915170695276075,2.267446074,2.016059786,2.542860493,0.13379088608700074,0.526800707,2.257446074,Normal,Normal,Normal,56.4540059347181,86.94362017804154,86.94,OCH power behavior is within the normal dataset distribution.
47|/TO_WEST_OCM|11|192600,47,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.184759855067485,2.178108186,2.031103621,2.304843416,0.05372790579886778,0.273739795,2.097932901,Normal,Normal,Normal,31.008902077151333,86.86943620178042,86.87,OCH power behavior is within the normal dataset distribution.
22|/TO_WEST_OCM|11|192300,22,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.91464793197546,2.838433597,2.087491565,4.01112577,0.48283047797454287,1.9236342049999995,3.9749035,Normal,Normal,Normal,86.79525222551929,86.35014836795251,86.8,OCH power behavior is within the normal dataset distribution.
30|/TO_WEST_OCM|11|192300,30,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.823852851625767,2.777491565,2.03537518,3.82112577,0.5025349474714969,1.7857505900000001,3.642781939,Normal,Normal,Normal,84.56973293768546,86.79525222551929,86.8,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|196100,21,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.467975460122699,2.41,2.05,2.94,0.20244541867433144,0.8900000000000001,2.64,Normal,Normal,Normal,71.88427299703264,86.72106824925817,86.72,OCH power behavior is within the normal dataset distribution.
6|/TO_WEST_OCM|4|191500,6,/TO_WEST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.1171507948023254,2.888425565,2.351875148,4.258444821,0.5147912452895366,1.9065696730000004,3.631248657,Normal,Normal,Normal,86.64688427299704,81.973293768546,86.65,OCH power behavior is within the normal dataset distribution.
25|/TO_WEST_OCM|11|192300,25,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.079914132938651,3.960619634,3.203246599,5.109676277,0.49307159021161817,1.9064296780000003,5.08112577,Normal,Normal,Normal,86.5727002967359,62.46290801186943,86.57,OCH power behavior is within the normal dataset distribution.
53|/TO_EAST_OCM|11|192300,53,/TO_EAST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4363320981472394,2.424454798,2.066822363,2.767491565,0.17368679994049563,0.7006692019999998,2.294454798,Normal,Normal,Normal,66.02373887240356,86.5727002967359,86.57,OCH power behavior is within the normal dataset distribution.
19|/D2/OA-W/IGR_OCM|11|192300,19,/D2/OA-W/IGR_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.9885889570552147,2.91,2.16,4.06,0.4843538107121433,1.8999999999999995,3.97,Normal,Normal,Normal,86.49851632047478,85.01483679525222,86.5,OCH power behavior is within the normal dataset distribution.
38|/TO_EAST_OCM|11|193800,38,/TO_EAST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.8051068045030676,2.891217955,2.084409025,3.098108186,0.2356295101777579,1.0136991610000003,2.811105746,Normal,Normal,Normal,76.03857566765578,86.42433234421365,86.42,OCH power behavior is within the normal dataset distribution.
41|/TO_WEST_OCM|11|193300,41,/TO_WEST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.28250052401227,2.284858381,2.091723861,2.431424274,0.05941442348081403,0.33970041299999965,2.1142917,Normal,Normal,Normal,41.023738872403555,86.27596439169139,86.28,OCH power behavior is within the normal dataset distribution.
43|/TO_WEST_OCM|11|193800,43,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.2657562143558283,2.267803311,2.094355834,2.434348625,0.06311396583695261,0.33999279100000024,2.281035127,Normal,Normal,Normal,41.09792284866469,86.20178041543028,86.2,OCH power behavior is within the normal dataset distribution.
4|/TO_WEST_OCM|4|191400,4,/TO_WEST_OCM,4,191400,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.3692921321453486,3.1154399005,2.54956914,4.428397792,0.5510541849736,1.8788286520000002,3.834639942,Normal,Normal,Normal,86.20178041543026,79.15430267062314,86.2,OCH power behavior is within the normal dataset distribution.
52|/TO_EAST_OCM|11|192400,52,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4580299952269935,2.42031147,2.095947527,2.79031147,0.17195675870441568,0.6943639429999999,2.250714409,Normal,Normal,Normal,65.3560830860534,86.12759643916914,86.13,OCH power behavior is within the normal dataset distribution.
41|/TO_WEST_OCM|11|194400,41,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.2783168045521474,2.283886815,2.097496576,2.434588552,0.06533678345626535,0.33709197599999996,2.25054359,Normal,Normal,Normal,40.72700296735905,86.05341246290801,86.05,OCH power behavior is within the normal dataset distribution.
4|/TO_WEST_OCM|4|191600,4,/TO_WEST_OCM,4,191600,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.104151899985465,2.926987089,2.321462976,4.197586618,0.4847918288038311,1.876123642,3.511520985,Normal,Normal,Normal,86.05341246290801,82.86350148367953,86.05,OCH power behavior is within the normal dataset distribution.
29|/TO_WEST_OCM|11|193800,29,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.040920245398773,3.0,2.1,3.88,0.631825505110851,1.7799999999999998,3.64,Normal,Normal,Normal,84.38427299703264,85.97922848664689,85.98,OCH power behavior is within the normal dataset distribution.
52|/TO_EAST_OCM|11|192500,52,/TO_EAST_OCM,11,192500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4891282459325152,2.461692872,2.101692872,2.807098603,0.1634025113263669,0.7054057309999999,2.320587774,Normal,Normal,Normal,66.24629080118694,85.90504451038575,85.91,OCH power behavior is within the normal dataset distribution.
51|/TO_EAST_OCM|11|192600,51,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4433074493128832,2.411103621,2.106939059,2.80183491,0.16179655409851862,0.6948958510000001,2.265687754,Normal,Normal,Normal,65.43026706231454,85.83086053412462,85.83,OCH power behavior is within the normal dataset distribution.
45|/TO_WEST_OCM|11|193800,45,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.2992338867055215,2.303769749,2.109264091,2.446059786,0.0633412439434653,0.3367956950000002,2.343292642,Normal,Normal,Normal,40.652818991097924,85.7566765578635,85.76,OCH power behavior is within the normal dataset distribution.
19|/D1/OA-W/IGR_OCM|11|192400,19,/D1/OA-W/IGR_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.50159509202454,2.48,2.11,2.78,0.16769654538417864,0.6699999999999999,2.35,Normal,Normal,Normal,64.1320474777448,85.68249258160238,85.68,OCH power behavior is within the normal dataset distribution.
4|/TO_WEST_OCM|4|191800,4,/TO_WEST_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.3763716314418604,3.2419207915,2.601595913,4.465744599,0.45059900489359134,1.8641486859999996,3.966689248,Normal,Normal,Normal,85.68249258160238,78.26409495548961,85.68,OCH power behavior is within the normal dataset distribution.
20|/TO_WEST_OCM|11|192300,20,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.879527617809816,2.743246599,2.11638745,3.914644626,0.47449970877983133,1.798257176,3.74537518,Normal,Normal,Normal,84.86646884272997,85.60830860534125,85.61,OCH power behavior is within the normal dataset distribution.
43|/TO_WEST_OCM|11|192000,43,/TO_WEST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.3944752509202454,2.398710885,2.120067891,2.588184639,0.07471981437703734,0.4681167479999999,2.34159273,Normal,Normal,Normal,52.596439169139465,85.53412462908013,85.53,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|193100,31,/TO_WEST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.653063864570552,2.568699958,2.120674515,3.218824837,0.274005796412724,1.098150322,3.102781939,Normal,Normal,Normal,78.41246290801188,85.45994065281899,85.46,OCH power behavior is within the normal dataset distribution.
36|/TO_WEST_OCM|11|192300,36,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.9430567054785275,2.868433597,2.12537518,3.965869831,0.5200837744333094,1.8404946510000002,3.965869831,Normal,Normal,Normal,85.45994065281899,85.3486646884273,85.46,OCH power behavior is within the normal dataset distribution.
23|/TO_WEST_OCM|11|192300,23,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.7784022639509205,3.671354496,2.959239065,4.797491565,0.4873051032475644,1.8382524999999998,4.773379897,Normal,Normal,Normal,85.38575667655786,69.6587537091988,85.39,OCH power behavior is within the normal dataset distribution.
31|/TO_WEST_OCM|11|192300,31,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.9306218758895706,2.885869831,2.12537518,3.940619634,0.5115098876582701,1.8152444540000001,3.812206928,Normal,Normal,Normal,85.08902077151336,85.3486646884273,85.35,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|192300,21,/TO_WEST_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.9349459274723926,3.796001064,3.122781939,4.96065336,0.4772720136628418,1.8378714210000004,4.880136468,Normal,Normal,Normal,85.31157270029674,64.98516320474778,85.31,OCH power behavior is within the normal dataset distribution.
41|/TO_WEST_OCM|11|193500,41,/TO_WEST_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.3061564309570555,2.306476925,2.129264091,2.476059786,0.06232593459414297,0.34679569499999996,2.255079459,Normal,Normal,Normal,42.13649851632047,85.23738872403561,85.24,OCH power behavior is within the normal dataset distribution.
8|/TO_WEST_OCM|4|191900,8,/TO_WEST_OCM,4,191900,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.204621796444767,4.276012366,3.091008635,4.911027384,0.3516882682072553,1.8200187489999995,3.91099251,Normal,Normal,Normal,85.23738872403561,66.32047477744807,85.24,OCH power behavior is within the normal dataset distribution.
7|/TO_WEST_OCM|4|191500,7,/TO_WEST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,3.025261627906977,2.745,2.17,3.99,0.5898420415460259,1.8200000000000003,3.55,Normal,Normal,Normal,85.16320474777447,84.90356083086054,85.16,OCH power behavior is within the normal dataset distribution.
45|/TO_WEST_OCM|11|194400,45,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.333141017601227,2.337423343,2.150988238,2.454959409,0.05583954691066265,0.30397117100000015,2.408949957,Normal,Normal,Normal,35.75667655786351,85.08902077151335,85.09,OCH power behavior is within the normal dataset distribution.
2|/D1/OA-W/IGR_OCM|11|192100,2,/D1/OA-W/IGR_OCM,11,192100,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.575581395348837,4.6,3.9,5.7,0.3514853269290817,1.8000000000000003,5.4,Normal,Normal,Normal,85.01483679525222,39.910979228486646,85.01,OCH power behavior is within the normal dataset distribution.
19|/D2/OA-W/IGR_OCM|11|193800,19,/D2/OA-W/IGR_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.987975460122699,3.89,3.04,4.84,0.5839247367251272,1.7999999999999998,4.79,Normal,Normal,Normal,84.9406528189911,67.76706231454006,84.94,OCH power behavior is within the normal dataset distribution.
19|/D1/OA-W/IGR_OCM|11|192300,19,/D1/OA-W/IGR_OCM,11,192300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.527239263803681,2.52,2.17,2.88,0.16588813850971926,0.71,2.44,Normal,Normal,Normal,66.3946587537092,84.90356083086054,84.9,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/IGR_OCM|11|193100,39,/D2/OA-W/IGR_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.8582208588957054,2.92,2.18,3.17,0.2213703679563601,0.9899999999999998,2.88,Normal,Normal,Normal,74.96290801186943,84.75519287833828,84.76,OCH power behavior is within the normal dataset distribution.
7|/TO_WEST_OCM|4|191900,7,/TO_WEST_OCM,4,191900,344,2000-01-01 00:00:00,2000-01-15 07:00:00,2.974970930232558,2.83,2.18,3.96,0.493047285739048,1.7799999999999998,3.34,Normal,Normal,Normal,84.38427299703264,84.75519287833828,84.76,OCH power behavior is within the normal dataset distribution.
10|/D1/OA-W/EGR_OCM|4|191800,10,/D1/OA-W/EGR_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.16453488372093,4.37,3.06,4.85,0.47144936744915417,1.7899999999999996,3.99,Normal,Normal,Normal,84.6439169139466,67.24777448071217,84.64,OCH power behavior is within the normal dataset distribution.
42|/TO_WEST_OCM|11|191400,42,/TO_WEST_OCM,11,191400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.3677952771104294,2.372498871,2.187991376,2.518424441,0.07287537732083306,0.33043306500000025,2.29159273,Normal,Normal,Normal,40.0593471810089,84.56973293768546,84.57,OCH power behavior is within the normal dataset distribution.
49|/TO_EAST_OCM|11|193300,49,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.469052463398773,2.435360942,2.198595405,2.709264091,0.14181852756940824,0.5106686860000003,2.448329057,Normal,Normal,Normal,55.26706231454006,84.49554896142433,84.5,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/IGR_OCM|11|193300,39,/D2/OA-W/IGR_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.8295092024539876,2.9,2.21,3.09,0.20704506481780546,0.8799999999999999,2.91,Normal,Normal,Normal,71.43916913946587,84.34718100890208,84.35,OCH power behavior is within the normal dataset distribution.
47|/TO_EAST_OCM|11|192000,47,/TO_EAST_OCM,11,192000,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.5023345534171777,2.491103621,2.211035127,2.801105746,0.130006254555671,0.590070619,2.40137802,Normal,Normal,Normal,59.34718100890207,84.27299703264094,84.27,OCH power behavior is within the normal dataset distribution.
8|/TO_WEST_OCM|4|191800,8,/TO_WEST_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,5.246615984418605,5.44281967,4.198703416,5.977895183,0.4193276190564619,1.7791917670000004,4.854384488,Normal,Normal,Normal,84.27299703264094,30.489614243323437,84.27,OCH power behavior is within the normal dataset distribution.
36|/TO_EAST_OCM|11|194400,36,/TO_EAST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.8768156467116563,2.95400993,2.21400993,3.124494739,0.23118877181260464,0.9104848090000002,2.855952486,Normal,Normal,Normal,72.77448071216617,84.19881305637982,84.2,OCH power behavior is within the normal dataset distribution.
34|/TO_EAST_OCM|11|193300,34,/TO_EAST_OCM,11,193300,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4105713888711655,2.411424274,2.221723861,2.564858381,0.07083841943203027,0.34313452,2.302473413,Normal,Normal,Normal,41.91394658753709,84.1246290801187,84.12,OCH power behavior is within the normal dataset distribution.
21|/TO_WEST_OCM|11|193800,21,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,3.649992440429448,3.5842917,2.743769749,4.513735559,0.5698875448947485,1.7699658099999995,4.351424274,Normal,Normal,Normal,84.05044510385757,75.5192878338279,84.05,OCH power behavior is within the normal dataset distribution.
27|/TO_WEST_OCM|11|193100,27,/TO_WEST_OCM,11,193100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.69837784596319,2.6272872,2.229971234,3.309676277,0.26578320262708116,1.0797050429999997,3.22537518,Normal,Normal,Normal,77.59643916913946,84.05044510385757,84.05,OCH power behavior is within the normal dataset distribution.
52|/TO_EAST_OCM|11|192200,52,/TO_EAST_OCM,11,192200,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.566224247993865,2.525325861,2.231232437,2.931232437,0.17175414973743236,0.6999999999999997,2.485440989,Normal,Normal,Normal,65.68991097922849,83.97626112759644,83.98,OCH power behavior is within the normal dataset distribution.
48|/TO_WEST_OCM|11|192600,48,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.3978571174294476,2.397932901,2.247803311,2.52137802,0.05530462717260097,0.273574709,2.351035127,Normal,Normal,Normal,30.93471810089021,83.9020771513353,83.9,OCH power behavior is within the normal dataset distribution.
24|/TO_WEST_OCM|11|193800,24,/TO_WEST_OCM,11,193800,163,2000-01-08 13:00:00,2000-01-15 07:00:00,4.372085889570552,4.36,3.48,5.2,0.5820424383022715,1.7200000000000002,5.0,Normal,Normal,Normal,83.82789317507418,53.44955489614242,83.83,OCH power behavior is within the normal dataset distribution.
39|/D2/OA-W/IGR_OCM|11|193500,39,/D2/OA-W/IGR_OCM,11,193500,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.890674846625767,2.95,2.25,3.17,0.2018437509448857,0.9199999999999999,3.0,Normal,Normal,Normal,73.07121661721068,83.82789317507418,83.83,OCH power behavior is within the normal dataset distribution.
3|/D1/OA-W/EGR_OCM|4|191800,3,/D1/OA-W/EGR_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.611220930232558,4.61,3.66,5.38,0.2183484737839869,1.7199999999999998,4.61,Normal,Normal,Normal,83.75370919881306,47.55192878338279,83.75,OCH power behavior is within the normal dataset distribution.
53|/TO_EAST_OCM|11|192400,53,/TO_EAST_OCM,11,192400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.606474775368098,2.57031147,2.255648214,2.960403572,0.17761541700714462,0.7047553580000003,2.486338916,Normal,Normal,Normal,66.17210682492582,83.67952522255193,83.68,OCH power behavior is within the normal dataset distribution.
2|/D1/OA-W/IGR_OCM|11|192000,2,/D1/OA-W/IGR_OCM,11,192000,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.351453488372093,4.3,3.6,5.3,0.4060736883817505,1.6999999999999997,5.3,Normal,Normal,Normal,83.6053412462908,49.36943620178042,83.61,OCH power behavior is within the normal dataset distribution.
37|/TO_EAST_OCM|11|192600,37,/TO_EAST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.931496006337423,3.014494739,2.264959409,3.177971399,0.23141740028689398,0.9130119900000002,3.070605422,Normal,Normal,Normal,72.8486646884273,83.6053412462908,83.61,OCH power behavior is within the normal dataset distribution.
16|/TO_WEST_OCM|4|191900,16,/TO_WEST_OCM,4,191900,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.061513234107559,3.516865176,3.251899719,4.917376196,0.6833390367029306,1.6654764770000003,4.743469771,Normal,Normal,Normal,83.53115727002968,61.20178041543027,83.53,OCH power behavior is within the normal dataset distribution.
42|/TO_WEST_OCM|11|194400,42,/TO_WEST_OCM,11,194400,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.4446155614969327,2.446832088,2.281108962,2.574052208,0.05973673435269693,0.2929432460000001,2.445404631,Normal,Normal,Normal,33.82789317507419,83.53115727002968,83.53,OCH power behavior is within the normal dataset distribution.
